Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Frequency Score,Subscription Score,Previous Purchases_N,Frequency Score_N,Review Rating_N,Loyalty Score V1,Loyalty Band,Promo Dependency Score,Promo Dependency Level,Customer Value Score,Value Tier,Customer Segment
109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Bi-Weekly,,1,0.6326530612244897,,0.3600000000000001,,,1,High,2528,Platinum,VIP Loyalist
110,58,Male,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,Yes,Yes,43,Bank Transfer,Fortnightly,4.0,1,0.8571428571428571,0.75,0.040000000000000036,0.6508571428571429,Very High,1,High,3655,Platinum,VIP Loyalist
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,Yes,Yes,26,Venmo,Fortnightly,4.0,1,0.510204081632653,0.75,0.6000000000000001,0.6240816326530613,High,1,High,676,Silver,Bargain Hunter
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,Yes,9,Credit Card,Annually,1.0,1,0.16326530612244897,0.0,1.0,0.2653061224489796,Low,1,High,675,Silver,Bargain Hunter
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,Yes,28,PayPal,Bi-Weekly,,1,0.5510204081632653,,0.72,,,1,High,1820,Gold,Bargain Hunter
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Quarterly,2.0,1,0.38775510204081626,0.25,0.2400000000000002,0.3031020408163265,Low,1,High,1080,Silver,Bargain Hunter
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,Yes,9,Cash,Weekly,5.0,1,0.16326530612244897,1.0,0.4800000000000002,0.5613061224489797,High,1,High,855,Silver,Bargain Hunter
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,Yes,48,Debit Card,Every 3 Months,,1,0.9591836734693877,,0.52,,,1,High,4512,Platinum,VIP Loyalist
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,Yes,12,Venmo,Annually,1.0,1,0.22448979591836735,0.0,0.3600000000000001,0.16179591836734697,Low,1,High,1032,Silver,Bargain Hunter
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,Yes,29,Cash,Fortnightly,4.0,1,0.5714285714285714,0.75,0.8399999999999999,0.6965714285714286,Very High,1,High,928,Silver,Bargain Hunter
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,,1,0.5306122448979591,,0.9199999999999999,,,1,High,1215,Silver,Bargain Hunter
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,Yes,44,Cash,Annually,1.0,1,0.8775510204081631,0.0,0.72,0.4950204081632653,Medium,1,High,3344,Platinum,VIP Loyalist
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32,Bank Transfer,Annually,1.0,1,0.6326530612244897,0.0,0.6000000000000001,0.37306122448979595,Medium,1,High,2688,Platinum,VIP Loyalist
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,Yes,11,Cash,Fortnightly,4.0,1,0.2040816326530612,0.75,0.6800000000000002,0.5176326530612245,High,1,High,792,Silver,Bargain Hunter
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Fortnightly,4.0,1,0.8775510204081631,0.75,0.9199999999999999,0.8350204081632653,Very High,1,High,1760,Gold,Bargain Hunter
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,Yes,46,Cash,Weekly,5.0,1,0.9183673469387754,1.0,0.2400000000000002,0.8153469387755102,Very High,1,High,4094,Platinum,VIP Loyalist
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,Yes,50,PayPal,Annually,1.0,1,1.0,0.0,0.2400000000000002,0.44800000000000006,Medium,1,High,4300,Platinum,VIP Loyalist
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,,1,0.8979591836734693,,0.44000000000000017,,,1,High,2430,Platinum,VIP Loyalist
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,Yes,48,Cash,Every 3 Months,,1,0.9591836734693877,,0.56,,,1,High,1728,Gold,Bargain Hunter
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,26,Credit Card,Weekly,5.0,1,0.510204081632653,1.0,0.9199999999999999,0.7880816326530613,Very High,1,High,2314,Platinum,VIP Loyalist
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,Yes,21,Credit Card,Fortnightly,4.0,1,0.4081632653061224,0.75,0.8800000000000001,0.639265306122449,Very High,1,High,672,Silver,Bargain Hunter
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,,1,0.9795918367346937,,0.6800000000000002,,,1,High,3283,Platinum,VIP Loyalist
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,Yes,13,PayPal,Fortnightly,4.0,1,0.24489795918367344,0.75,0.4800000000000002,0.49395918367346947,Medium,1,High,507,Bronze,Bargain Hunter
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,5.0,1,0.9183673469387754,1.0,0.56,0.8793469387755102,Very High,1,High,1334,Gold,Bargain Hunter
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Weekly,5.0,1,0.836734693877551,1.0,0.8800000000000001,0.9106938775510205,Very High,1,High,2436,Platinum,VIP Loyalist
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,Yes,25,Venmo,Annually,1.0,1,0.4897959183673469,0.0,0.0,0.1959183673469388,Low,1,High,1625,Gold,Bargain Hunter
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25,Cash,Monthly,3.0,1,0.4897959183673469,0.5,0.9600000000000002,0.5879183673469388,High,1,High,2350,Platinum,VIP Loyalist
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,Yes,12,PayPal,Quarterly,2.0,1,0.22448979591836735,0.25,0.6399999999999999,0.3177959183673469,Low,1,High,972,Silver,Bargain Hunter
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,2.0,1,0.061224489795918366,0.25,0.32000000000000006,0.18848979591836737,Low,1,High,344,Bronze,Bargain Hunter
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,Yes,38,PayPal,Weekly,5.0,1,0.7551020408163265,1.0,0.8800000000000001,0.8780408163265306,Very High,1,High,1634,Gold,Bargain Hunter
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,5.0,1,0.836734693877551,1.0,0.7600000000000002,0.8866938775510205,Very High,1,High,1218,Silver,Bargain Hunter
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,Yes,30,Venmo,Annually,1.0,1,0.5918367346938774,0.0,0.52,0.34073469387755095,Low,1,High,2850,Platinum,VIP Loyalist
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,5.0,1,1.0,1.0,0.56,0.912,Very High,1,High,1400,Gold,Bargain Hunter
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45,PayPal,Weekly,5.0,1,0.8979591836734693,1.0,0.9600000000000002,0.9511836734693878,Very High,1,High,2070,Gold,Bargain Hunter
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,4.0,1,0.6530612244897959,0.75,0.2400000000000002,0.6092244897959185,High,1,High,1914,Gold,Bargain Hunter
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25,PayPal,Quarterly,2.0,1,0.4897959183673469,0.25,0.08000000000000007,0.3119183673469388,Low,1,High,1200,Silver,Bargain Hunter
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,25,Cash,Monthly,3.0,1,0.4897959183673469,0.5,0.28000000000000025,0.45191836734693885,Medium,1,High,1075,Silver,Bargain Hunter
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,44,Debit Card,Quarterly,2.0,1,0.8775510204081631,0.25,0.8,0.6110204081632653,High,1,High,4180,Platinum,VIP Loyalist
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,21,Venmo,Fortnightly,4.0,1,0.4081632653061224,0.75,0.6000000000000001,0.583265306122449,High,1,High,630,Silver,Bargain Hunter
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,4.0,1,0.6122448979591836,0.75,0.40000000000000013,0.6248979591836735,High,1,High,1984,Gold,Bargain Hunter
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually,1.0,1,0.9387755102040816,0.0,0.040000000000000036,0.38351020408163267,Medium,1,High,4230,Platinum,VIP Loyalist
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,14,PayPal,Monthly,3.0,1,0.26530612244897955,0.5,0.28000000000000025,0.3621224489795919,Medium,1,High,1064,Silver,Bargain Hunter
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Every 3 Months,,1,0.32653061224489793,,0.9600000000000002,,,1,High,1632,Gold,Bargain Hunter
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3,Venmo,Annually,1.0,1,0.04081632653061225,0.0,0.8,0.17632653061224493,Low,1,High,141,Bronze,Bargain Hunter
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,42,Venmo,Annually,1.0,1,0.836734693877551,0.0,0.72,0.47869387755102044,Medium,1,High,3570,Platinum,VIP Loyalist
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually,1.0,1,0.4285714285714285,0.0,0.28000000000000025,0.22742857142857145,Low,1,High,1210,Silver,Bargain Hunter
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly,2.0,1,0.4081632653061224,0.25,0.44000000000000017,0.351265306122449,Low,1,High,2058,Gold,Bargain Hunter
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,2.0,1,0.4081632653061224,0.25,0.72,0.40726530612244893,Medium,1,High,1617,Gold,Bargain Hunter
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,1.0,1,0.7959183673469387,0.0,0.6000000000000001,0.43836734693877555,Medium,1,High,1040,Silver,Bargain Hunter
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,4.0,1,0.0,0.75,0.20000000000000018,0.3400000000000001,Low,1,High,68,Bronze,Bargain Hunter
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,3.0,1,1.0,0.5,0.6399999999999999,0.7280000000000001,Very High,1,High,3650,Platinum,VIP Loyalist
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,,1,0.7755102040816325,,0.52,,,1,High,1053,Silver,Bargain Hunter
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly,3.0,1,0.673469387755102,0.5,0.8399999999999999,0.6373877551020408,Very High,1,High,782,Silver,Bargain Hunter
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29,Venmo,Fortnightly,4.0,1,0.5714285714285714,0.75,0.20000000000000018,0.5685714285714286,High,1,High,1421,Gold,Bargain Hunter
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,,1,0.6122448979591836,,0.20000000000000018,,,1,High,2294,Platinum,VIP Loyalist
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,5.0,1,0.14285714285714285,1.0,0.3600000000000001,0.5291428571428572,High,1,High,536,Bronze,Bargain Hunter
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,4.0,1,0.08163265306122448,0.75,0.040000000000000036,0.34065306122448985,Low,1,High,325,Bronze,Bargain Hunter
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7,Cash,Monthly,3.0,1,0.12244897959183673,0.5,0.11999999999999988,0.2729795918367347,Low,1,High,420,Bronze,Bargain Hunter
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30,Cash,Monthly,3.0,1,0.5918367346938774,0.5,0.6000000000000001,0.556734693877551,High,1,High,930,Silver,Bargain Hunter
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months,,1,0.26530612244897955,,0.6000000000000001,,,1,High,378,Bronze,Bargain Hunter
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly,4.0,1,0.08163265306122448,0.75,0.20000000000000018,0.3726530612244899,Medium,1,High,400,Bronze,Bargain Hunter
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months,,1,0.04081632653061225,,0.32000000000000006,,,1,High,90,Bronze,Bargain Hunter
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,,1,0.9183673469387754,,0.040000000000000036,,,1,High,1150,Silver,Bargain Hunter
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly,5.0,1,0.061224489795918366,1.0,0.44000000000000017,0.5124897959183674,High,1,High,140,Bronze,Bargain Hunter
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,,1,0.836734693877551,,0.56,,,1,High,2814,Platinum,VIP Loyalist
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30,Cash,Annually,1.0,1,0.5918367346938774,0.0,0.3600000000000001,0.308734693877551,Low,1,High,1380,Gold,Bargain Hunter
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,1.0,1,0.7346938775510203,0.0,0.40000000000000013,0.37387755102040815,Medium,1,High,1295,Gold,Bargain Hunter
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,1.0,1,0.02040816326530612,0.0,0.11999999999999988,0.03216326530612243,Low,1,High,172,Bronze,Bargain Hunter
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,2.0,1,0.5918367346938774,0.25,0.08000000000000007,0.35273469387755096,Low,1,High,2430,Platinum,VIP Loyalist
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,3.0,1,0.9387755102040816,0.5,0.4800000000000002,0.6715102040816328,Very High,1,High,1974,Gold,Bargain Hunter
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,2.0,1,0.4081632653061224,0.25,0.72,0.40726530612244893,Medium,1,High,903,Silver,Bargain Hunter
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,4.0,1,0.16326530612244897,0.75,0.9600000000000002,0.5573061224489797,High,1,High,279,Bronze,Bargain Hunter
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,4.0,1,0.22448979591836735,0.75,0.32000000000000006,0.453795918367347,Medium,1,High,972,Silver,Bargain Hunter
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,5.0,1,0.061224489795918366,1.0,0.8800000000000001,0.6004897959183675,High,1,High,244,Bronze,Bargain Hunter
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually,1.0,1,0.18367346938775508,0.0,0.11999999999999988,0.09746938775510201,Low,1,High,960,Silver,Bargain Hunter
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,5.0,1,0.510204081632653,1.0,0.44000000000000017,0.6920816326530613,Very High,1,High,754,Silver,Bargain Hunter
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40,Cash,Fortnightly,4.0,1,0.7959183673469387,0.75,0.20000000000000018,0.6583673469387756,Very High,1,High,1320,Gold,Bargain Hunter
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,4.0,1,0.673469387755102,0.75,0.8,0.7293877551020409,Very High,1,High,1088,Silver,Bargain Hunter
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually,1.0,1,0.6122448979591836,0.0,0.15999999999999992,0.27689795918367344,Low,1,High,1736,Gold,Bargain Hunter
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,,1,0.0,,0.32000000000000006,,,1,High,94,Bronze,Bargain Hunter
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,,1,0.08163265306122448,,0.2400000000000002,,,1,High,265,Bronze,Bargain Hunter
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly,5.0,1,0.061224489795918366,1.0,0.7600000000000002,0.5764897959183675,High,1,High,328,Bronze,Bargain Hunter
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,2.0,1,0.9591836734693877,0.25,0.20000000000000018,0.5236734693877552,High,1,High,3360,Platinum,VIP Loyalist
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,,1,0.5714285714285714,,0.56,,,1,High,2204,Gold,Bargain Hunter
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly,,1,0.22448979591836735,,0.15999999999999992,,,1,High,348,Bronze,Bargain Hunter
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Venmo,Annually,1.0,1,0.5714285714285714,0.0,0.20000000000000018,0.26857142857142857,Low,1,High,2900,Platinum,VIP Loyalist
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly,2.0,1,0.28571428571428564,0.25,0.2400000000000002,0.26228571428571434,Low,1,High,1410,Gold,Bargain Hunter
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly,3.0,1,0.673469387755102,0.5,0.72,0.6133877551020408,High,1,High,850,Silver,Bargain Hunter
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,4.0,1,0.8163265306122448,0.75,0.56,0.7385306122448979,Very High,1,High,3608,Platinum,VIP Loyalist
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,3.0,1,0.8163265306122448,0.5,0.28000000000000025,0.582530612244898,High,1,High,3198,Platinum,VIP Loyalist
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly,4.0,1,0.7755102040816325,0.75,0.9199999999999999,0.794204081632653,Very High,1,High,1755,Gold,Bargain Hunter
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,5.0,1,0.6326530612244897,1.0,0.52,0.757061224489796,Very High,1,High,2336,Platinum,VIP Loyalist
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,3.0,1,0.5714285714285714,0.5,0.32000000000000006,0.4925714285714286,Medium,1,High,1769,Gold,Bargain Hunter
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,1.0,1,0.28571428571428564,0.0,0.72,0.25828571428571423,Low,1,High,330,Bronze,Bargain Hunter
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually,1.0,1,0.6530612244897959,0.0,0.08000000000000007,0.27722448979591835,Low,1,High,1254,Silver,Bargain Hunter
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,5.0,1,0.346938775510204,1.0,0.28000000000000025,0.5947755102040817,High,1,High,684,Silver,Bargain Hunter
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,,1,0.693877551020408,,0.6000000000000001,,,1,High,3500,Platinum,VIP Loyalist
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly,5.0,1,0.4897959183673469,1.0,0.20000000000000018,0.6359183673469389,Very High,1,High,1600,Gold,Bargain Hunter
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,4.0,1,0.10204081632653061,0.75,0.6800000000000002,0.47681632653061234,Medium,1,High,330,Bronze,Bargain Hunter
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,,1,0.32653061224489793,,0.15999999999999992,,,1,High,1547,Gold,Bargain Hunter
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,3.0,1,0.32653061224489793,0.5,0.6399999999999999,0.45861224489795915,Medium,1,High,646,Silver,Bargain Hunter
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,,1,0.8775510204081631,,0.28000000000000025,,,1,High,4268,Platinum,VIP Loyalist
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,4.0,1,0.10204081632653061,0.75,0.20000000000000018,0.3808163265306123,Medium,1,High,132,Bronze,Bargain Hunter
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,4.0,1,0.8979591836734693,0.75,0.6800000000000002,0.7951836734693878,Very High,1,High,4140,Platinum,VIP Loyalist
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually,1.0,1,0.12244897959183673,0.0,0.6800000000000002,0.18497959183673474,Low,1,High,588,Bronze,Bargain Hunter
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,,1,0.2040816326530612,,0.7600000000000002,,,1,High,1023,Silver,Bargain Hunter
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,,1,0.8163265306122448,,0.6800000000000002,,,1,High,2050,Gold,Bargain Hunter
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,,1,0.4693877551020408,,0.11999999999999988,,,1,High,1536,Gold,Bargain Hunter
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly,5.0,1,0.4081632653061224,1.0,0.4800000000000002,0.659265306122449,Very High,1,High,1281,Gold,Bargain Hunter
